component,carrier,location,bus_carrier,0
Generator,solar,DK0 0,AC,100.44275
Generator,solar,DK1 0,AC,249.64699
Generator,solar,EE0 0,AC,118.21123
Generator,solar,ES0 0,AC,344484349.29382
Generator,solar,ES6 0,AC,475.06843
Generator,solar,FI1 0,AC,87.45834
Generator,solar,FR0 0,AC,440.37237
Generator,solar,FR5 0,AC,3849788.91951
Generator,solar,GB2 0,AC,140.87733
Generator,solar,GB3 0,AC,79.00814
Generator,solar,GR0 0,AC,123439118.80964
Generator,solar,HR0 0,AC,471.89068
Generator,solar,HU0 0,AC,278.72239
Generator,solar,IE3 0,AC,107.98699
Generator,solar,IT0 0,AC,196499151.24343
Generator,solar,IT4 0,AC,16893161.24877
Generator,solar,LT0 0,AC,251.04475
Generator,solar,LU0 0,AC,775.39268
Generator,solar,LV0 0,AC,268.23689
Generator,solar,ME0 0,AC,1392.39716
Generator,solar,MK0 0,AC,18574850.30237
Generator,solar,NL0 0,AC,351.21975
Generator,solar,NO1 0,AC,79.99198
Generator,solar,PL0 0,AC,217.92337
Generator,solar,PT0 0,AC,398.65684
Generator,solar,RO0 0,AC,17652.60181
Generator,solar,RS0 0,AC,1011.27915
Generator,solar,SE1 0,AC,146.7818
Generator,solar,SI0 0,AC,235.20153
Generator,solar,SK0 0,AC,446.09626
Generator,solar,XK0 0,AC,1284.06884
