cost,component,location,carrier,0
capital,Link,DK0 0,residential rural ground heat pump,91031120.02929
capital,Link,DK0 0,residential urban decentral air heat pump,295521558.64885
capital,Link,DK0 0,services rural air heat pump,420036.36753
capital,Link,DK0 0,services rural ground heat pump,26033509.74093
capital,Link,DK0 0,services urban decentral air heat pump,84603012.95946
capital,Link,DK0 0,urban central air heat pump,536190232.72641
capital,Link,DK1 0,BEV charger,0.0
capital,Link,DK1 0,DC,885151934.02255
capital,Link,DK1 0,H2 Electrolysis,0.0
capital,Link,DK1 0,V2G,0.0
capital,Link,DK1 0,battery charger,161949002.8834
capital,Link,DK1 0,battery discharger,0.0
capital,Link,DK1 0,electricity distribution grid,279371389.43719
capital,Link,DK1 0,home battery charger,7856.29958
capital,Link,DK1 0,home battery discharger,0.0
capital,Link,DK1 0,residential rural air heat pump,1800012.27698
capital,Link,DK1 0,residential rural ground heat pump,38259724.99134
capital,Link,DK1 0,residential urban decentral air heat pump,174586135.47809
capital,Link,DK1 0,services rural air heat pump,519234.47746
capital,Link,DK1 0,services rural ground heat pump,10948066.789
capital,Link,DK1 0,services urban decentral air heat pump,49981324.963
capital,Link,DK1 0,urban central air heat pump,316766891.35644
capital,Link,EE0 0,BEV charger,0.0
capital,Link,EE0 0,DC,171606647.89592
capital,Link,EE0 0,H2 Electrolysis,2080.55969
capital,Link,EE0 0,V2G,0.0
capital,Link,EE0 0,battery charger,33957032.02264
capital,Link,EE0 0,battery discharger,0.0
capital,Link,EE0 0,electricity distribution grid,144091143.17059
capital,Link,EE0 0,home battery charger,8110.88851
capital,Link,EE0 0,home battery discharger,0.0
capital,Link,EE0 0,residential rural air heat pump,11707221.29702
capital,Link,EE0 0,residential rural ground heat pump,84161317.90367
capital,Link,EE0 0,residential urban decentral air heat pump,72101894.85887
capital,Link,EE0 0,services rural air heat pump,4131962.23287
capital,Link,EE0 0,services rural ground heat pump,29365307.97418
capital,Link,EE0 0,services urban decentral air heat pump,25202964.80617
capital,Link,EE0 0,urban central air heat pump,137254847.49431
capital,Link,ES0 0,BEV charger,0.0
capital,Link,ES0 0,DC,1529104724.43607
capital,Link,ES0 0,H2 Electrolysis,0.0
capital,Link,ES0 0,V2G,0.0
capital,Link,ES0 0,battery charger,8072.17572
capital,Link,ES0 0,battery discharger,0.0
capital,Link,ES0 0,electricity distribution grid,2103466184.32599
capital,Link,ES0 0,home battery charger,8052.75209
capital,Link,ES0 0,home battery discharger,0.0
capital,Link,ES0 0,residential rural air heat pump,132970377.10432
capital,Link,ES0 0,residential rural ground heat pump,355974824.24471
capital,Link,ES0 0,residential urban decentral air heat pump,669349683.64157
capital,Link,ES0 0,services rural air heat pump,60637146.6166
capital,Link,ES0 0,services rural ground heat pump,157836663.90817
capital,Link,ES0 0,services urban decentral air heat pump,299599710.23151
capital,Link,ES0 0,urban central air heat pump,1366425958.0584
capital,Link,ES6 0,BEV charger,0.0
capital,Link,ES6 0,DC,0.0
capital,Link,ES6 0,H2 Electrolysis,2073.35259
capital,Link,ES6 0,V2G,0.0
capital,Link,ES6 0,battery charger,7193.76425
capital,Link,ES6 0,battery discharger,0.0
capital,Link,ES6 0,electricity distribution grid,104956817.13464
capital,Link,ES6 0,home battery charger,7875.33345
capital,Link,ES6 0,home battery discharger,0.0
capital,Link,ES6 0,residential rural air heat pump,6142053.04455
capital,Link,ES6 0,residential rural ground heat pump,937234.09325
capital,Link,ES6 0,residential urban decentral air heat pump,31348977.4954
capital,Link,ES6 0,services rural air heat pump,2559510.07685
capital,Link,ES6 0,services rural ground heat pump,730577.49422
capital,Link,ES6 0,services urban decentral air heat pump,14228409.39458
capital,Link,ES6 0,urban central air heat pump,64289932.83297
capital,Link,EU,co2 sequestered,0.0
capital,Link,FI1 0,BEV charger,0.0
capital,Link,FI1 0,DC,39489816.10564
capital,Link,FI1 0,H2 Electrolysis,2075.1235
capital,Link,FI1 0,V2G,0.0
capital,Link,FI1 0,battery charger,159913.11138
capital,Link,FI1 0,battery discharger,0.0
capital,Link,FI1 0,electricity distribution grid,1077068325.37705
capital,Link,FI1 0,home battery charger,8311.44052
capital,Link,FI1 0,home battery discharger,0.0
capital,Link,FI1 0,residential rural air heat pump,15052009.97973
capital,Link,FI1 0,residential rural ground heat pump,267417670.42199
capital,Link,FI1 0,residential urban decentral air heat pump,518285439.69328
capital,Link,FI1 0,services rural air heat pump,5417032.2015
capital,Link,FI1 0,services rural ground heat pump,94088113.49503
capital,Link,FI1 0,services urban decentral air heat pump,182645060.4343
capital,Link,FI1 0,urban central air heat pump,988707698.27393
capital,Link,FR0 0,BEV charger,0.0
capital,Link,FR0 0,DC,2297164534.56579
