cost,component,location,carrier,0
capital,Generator,PT0 0,residential urban decentral solar thermal,401720.68688
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,374316.60954
capital,Generator,PT0 0,services urban decentral solar thermal,396313.91563
capital,Generator,PT0 0,solar,763573766.18228
capital,Generator,PT0 0,solar rooftop,387423572.27389
capital,Generator,PT0 0,solar-hsat,2205326.02849
capital,Generator,PT0 0,urban central solar thermal,397523.32651
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979976213.98939
capital,Generator,RO0 0,offwind-ac,308090771.30674
capital,Generator,RO0 0,offwind-dc,3207947942.30783
capital,Generator,RO0 0,onwind,518764482.86139
capital,Generator,RO0 0,residential rural solar thermal,367626.46221
capital,Generator,RO0 0,residential urban decentral solar thermal,369267.07496
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,316486.3049
capital,Generator,RO0 0,services urban decentral solar thermal,322785.99002
capital,Generator,RO0 0,solar,664820049.39415
capital,Generator,RO0 0,solar rooftop,5192522.93779
capital,Generator,RO0 0,solar-hsat,2427766.83638
capital,Generator,RO0 0,urban central solar thermal,359925.60106
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72752494.71769
capital,Generator,RS0 0,residential rural solar thermal,326030.46646
capital,Generator,RS0 0,residential urban decentral solar thermal,324637.4853
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,292061.41572
capital,Generator,RS0 0,services urban decentral solar thermal,290319.21041
capital,Generator,RS0 0,solar,5626632.90085
capital,Generator,RS0 0,solar rooftop,1601646.17708
capital,Generator,RS0 0,solar-hsat,1642206.94886
capital,Generator,RS0 0,urban central solar thermal,324218.42006
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431674351.62537
capital,Generator,SE1 0,offwind-ac,38564170.08649
capital,Generator,SE1 0,offwind-dc,2511260279.11907
capital,Generator,SE1 0,onwind,1561407717.31229
capital,Generator,SE1 0,residential rural solar thermal,221351.35163
capital,Generator,SE1 0,residential urban decentral solar thermal,260259.56014
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,199011.50117
capital,Generator,SE1 0,services urban decentral solar thermal,232359.84774
capital,Generator,SE1 0,solar,32537799.76153
capital,Generator,SE1 0,solar rooftop,938079.64565
capital,Generator,SE1 0,solar-hsat,1345769.36438
capital,Generator,SE1 0,urban central solar thermal,278949.12215
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524644151.03907
capital,Generator,SI0 0,offwind-ac,576070.20506
capital,Generator,SI0 0,onwind,493629.92158
capital,Generator,SI0 0,residential rural solar thermal,262669.24778
capital,Generator,SI0 0,residential urban decentral solar thermal,268000.44925
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,244374.44634
capital,Generator,SI0 0,services urban decentral solar thermal,246004.98608
