cost,component,location,carrier,0
capital,Link,DK0 0,home battery charger,8891.43968
capital,Link,DK0 0,home battery discharger,0.0
capital,Link,DK0 0,residential rural air heat pump,40606.15081
capital,Link,DK0 0,residential rural ground heat pump,92842613.13142
capital,Link,DK0 0,residential urban decentral air heat pump,305526118.5174
capital,Link,DK0 0,services rural air heat pump,47891.36935
capital,Link,DK0 0,services rural ground heat pump,26530983.60652
capital,Link,DK0 0,services urban decentral air heat pump,87467155.63681
capital,Link,DK0 0,urban central air heat pump,524088809.26718
capital,Link,DK1 0,BEV charger,0.0
capital,Link,DK1 0,DC,885211227.3516
capital,Link,DK1 0,H2 Electrolysis,0.0
capital,Link,DK1 0,V2G,0.0
capital,Link,DK1 0,battery charger,157191564.05966
capital,Link,DK1 0,battery discharger,0.0
capital,Link,DK1 0,electricity distribution grid,277645149.52554
capital,Link,DK1 0,home battery charger,8440.88083
capital,Link,DK1 0,home battery discharger,0.0
capital,Link,DK1 0,residential rural air heat pump,1799804.52949
capital,Link,DK1 0,residential rural ground heat pump,38259968.11101
capital,Link,DK1 0,residential urban decentral air heat pump,199557664.47511
capital,Link,DK1 0,services rural air heat pump,519166.14758
capital,Link,DK1 0,services rural ground heat pump,10948040.76182
capital,Link,DK1 0,services urban decentral air heat pump,57130289.58294
capital,Link,DK1 0,urban central air heat pump,286561538.98085
capital,Link,EE0 0,BEV charger,0.0
capital,Link,EE0 0,DC,173793583.3619
capital,Link,EE0 0,H2 Electrolysis,2091.04139
capital,Link,EE0 0,V2G,0.0
capital,Link,EE0 0,battery charger,33157960.29371
capital,Link,EE0 0,battery discharger,0.0
capital,Link,EE0 0,electricity distribution grid,144721851.46445
capital,Link,EE0 0,home battery charger,8406.16196
capital,Link,EE0 0,home battery discharger,0.0
capital,Link,EE0 0,residential rural air heat pump,11705911.64275
capital,Link,EE0 0,residential rural ground heat pump,84162979.33109
capital,Link,EE0 0,residential urban decentral air heat pump,78732675.45265
capital,Link,EE0 0,services rural air heat pump,4131316.92962
capital,Link,EE0 0,services rural ground heat pump,29366033.69156
capital,Link,EE0 0,services urban decentral air heat pump,27520730.93797
capital,Link,EE0 0,urban central air heat pump,128839809.6079
capital,Link,ES0 0,BEV charger,0.0
capital,Link,ES0 0,DC,1529611024.42053
capital,Link,ES0 0,H2 Electrolysis,0.0
capital,Link,ES0 0,V2G,0.0
capital,Link,ES0 0,battery charger,8945.91193
capital,Link,ES0 0,battery discharger,0.0
capital,Link,ES0 0,electricity distribution grid,2010796348.59227
capital,Link,ES0 0,home battery charger,8862.34822
capital,Link,ES0 0,home battery discharger,0.0
capital,Link,ES0 0,residential rural air heat pump,124891851.59466
capital,Link,ES0 0,residential rural ground heat pump,366774469.13988
capital,Link,ES0 0,residential urban decentral air heat pump,1121160720.0976
capital,Link,ES0 0,services rural air heat pump,56940880.34864
capital,Link,ES0 0,services rural ground heat pump,162777941.46682
capital,Link,ES0 0,services urban decentral air heat pump,501829514.6381
capital,Link,ES0 0,urban central air heat pump,751534276.93132
capital,Link,ES6 0,BEV charger,0.0
capital,Link,ES6 0,DC,0.0
capital,Link,ES6 0,H2 Electrolysis,2043.77878
capital,Link,ES6 0,V2G,0.0
capital,Link,ES6 0,battery charger,7670.85232
capital,Link,ES6 0,battery discharger,0.0
capital,Link,ES6 0,electricity distribution grid,104352927.79973
capital,Link,ES6 0,home battery charger,8105.30147
capital,Link,ES6 0,home battery discharger,0.0
capital,Link,ES6 0,residential rural air heat pump,6560617.74711
capital,Link,ES6 0,residential rural ground heat pump,377624.64565
capital,Link,ES6 0,residential urban decentral air heat pump,52509537.30483
capital,Link,ES6 0,services rural air heat pump,2856023.06287
capital,Link,ES6 0,services rural ground heat pump,334132.47665
capital,Link,ES6 0,services urban decentral air heat pump,23832585.73598
capital,Link,ES6 0,urban central air heat pump,35359476.56878
capital,Link,EU,co2 sequestered,0.0
capital,Link,EU,land transport oil,0.0
capital,Link,FI1 0,BEV charger,0.0
capital,Link,FI1 0,DC,61063558.82966
capital,Link,FI1 0,H2 Electrolysis,2041.27618
capital,Link,FI1 0,V2G,0.0
capital,Link,FI1 0,battery charger,71715.53645
capital,Link,FI1 0,battery discharger,0.0
capital,Link,FI1 0,electricity distribution grid,1064365904.92433
capital,Link,FI1 0,home battery charger,8562.22972
capital,Link,FI1 0,home battery discharger,0.0
capital,Link,FI1 0,residential rural air heat pump,15051316.03849
capital,Link,FI1 0,residential rural ground heat pump,267418483.38816
capital,Link,FI1 0,residential urban decentral air heat pump,609780691.45854
capital,Link,FI1 0,services rural air heat pump,5416785.65663
capital,Link,FI1 0,services rural ground heat pump,94088350.40123
capital,Link,FI1 0,services urban decentral air heat pump,214888211.61699
