cost,component,location,carrier,0
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7432150871.18787
capital,Generator,SE1 0,offwind-ac,66255677.64022
capital,Generator,SE1 0,offwind-dc,13815616501.88764
capital,Generator,SE1 0,onwind,1561520971.92946
capital,Generator,SE1 0,residential rural solar thermal,291636.88564
capital,Generator,SE1 0,residential urban decentral solar thermal,355473.39065
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,293055.06379
capital,Generator,SE1 0,services urban decentral solar thermal,305061.93969
capital,Generator,SE1 0,solar,32692995.24873
capital,Generator,SE1 0,solar rooftop,11926800.43273
capital,Generator,SE1 0,solar-hsat,5752382.05411
capital,Generator,SE1 0,urban central solar thermal,381487.65925
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524648714.35731
capital,Generator,SI0 0,offwind-ac,929785.65322
capital,Generator,SI0 0,onwind,1037409.88112
capital,Generator,SI0 0,residential rural solar thermal,442631.66735
capital,Generator,SI0 0,residential urban decentral solar thermal,445310.86932
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,342423.76056
capital,Generator,SI0 0,services urban decentral solar thermal,334874.41785
capital,Generator,SI0 0,solar,10856120.03417
capital,Generator,SI0 0,solar rooftop,2060526.04042
capital,Generator,SI0 0,solar-hsat,1280708.43353
capital,Generator,SI0 0,urban central solar thermal,492593.0392
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462389656.68451
capital,Generator,SK0 0,onwind,4828281.86722
capital,Generator,SK0 0,residential rural solar thermal,394902.1777
capital,Generator,SK0 0,residential urban decentral solar thermal,398696.43004
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,388383.68896
capital,Generator,SK0 0,services urban decentral solar thermal,381663.64756
capital,Generator,SK0 0,solar,45951755.53108
capital,Generator,SK0 0,solar rooftop,150878702.9291
capital,Generator,SK0 0,solar-hsat,7522758.51519
capital,Generator,SK0 0,urban central solar thermal,427292.80069
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12727901.60148
capital,Generator,XK0 0,residential rural solar thermal,430728.87597
capital,Generator,XK0 0,residential urban decentral solar thermal,431960.93573
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,389151.12247
capital,Generator,XK0 0,services urban decentral solar thermal,385489.67135
capital,Generator,XK0 0,solar,6415912.24456
capital,Generator,XK0 0,solar rooftop,7271453.0643
capital,Generator,XK0 0,solar-hsat,3301333.12684
capital,Generator,XK0 0,urban central solar thermal,653989.10105
capital,Line,AL0 0,AC,124738026.88484
capital,Line,AT0 0,AC,1094530661.19998
capital,Line,BA0 0,AC,167219258.13404
capital,Line,BE0 0,AC,540425525.11698
capital,Line,BG0 0,AC,325222418.12137
capital,Line,CH0 0,AC,1532653361.67629
capital,Line,CZ0 0,AC,508017988.12118
