component,carrier,location,bus_carrier,0
Generator,onwind,LV0 0,AC,82621.14485
Generator,onwind,ME0 0,AC,480.29336
Generator,onwind,MK0 0,AC,218.23726
Generator,onwind,NL0 0,AC,135002471.71569
Generator,onwind,NO1 0,AC,22733.88608
Generator,onwind,PL0 0,AC,181151439.42549
Generator,onwind,PT0 0,AC,21672.75069
Generator,onwind,RO0 0,AC,9463.82436
Generator,onwind,RS0 0,AC,11075.33869
Generator,onwind,SE1 0,AC,21534.47062
Generator,onwind,SI0 0,AC,1307.12061
Generator,onwind,SK0 0,AC,19692.01277
Generator,onwind,XK0 0,AC,563.91816
Generator,ror,AL0 0,AC,132067.19695
Generator,ror,AT0 0,AC,17156811.35195
Generator,ror,BE0 0,AC,251836.318
Generator,ror,BG0 0,AC,161980.95719
Generator,ror,CH0 0,AC,8447478.15898
Generator,ror,CZ0 0,AC,119247.56951
Generator,ror,DE0 0,AC,6388938.76431
Generator,ror,DE0 1,AC,14088720.55167
Generator,ror,ES0 0,AC,238125.0436
Generator,ror,ES6 0,AC,288295.099
Generator,ror,FI1 0,AC,6414317.04733
Generator,ror,FR0 0,AC,26824761.92552
Generator,ror,FR5 0,AC,487916.45198
Generator,ror,GB2 0,AC,2318260.33738
Generator,ror,GB3 0,AC,1470429.36532
Generator,ror,GR0 0,AC,205007.45264
Generator,ror,HR0 0,AC,1062801.21707
Generator,ror,HU0 0,AC,57177.12369
Generator,ror,IE3 0,AC,502563.9292
Generator,ror,IT0 0,AC,28624689.78958
Generator,ror,IT4 0,AC,382691.19967
Generator,ror,LT0 0,AC,437461.63992
Generator,ror,LV0 0,AC,2516468.65512
Generator,ror,ME0 0,AC,21395.40608
Generator,ror,MK0 0,AC,386397.04123
Generator,ror,NO1 0,AC,4177305.53265
Generator,ror,PL0 0,AC,1026985.88261
Generator,ror,PT0 0,AC,6170945.02609
Generator,ror,RO0 0,AC,5536952.85732
Generator,ror,RS0 0,AC,6183098.05169
Generator,ror,SE1 0,AC,6021440.82667
Generator,ror,SI0 0,AC,1779196.59115
Generator,ror,SK0 0,AC,3062304.91281
Generator,ror,XK0 0,AC,48619.90722
Generator,solar,AL0 0,AC,53632648.73019
Generator,solar,AT0 0,AC,178744999.65466
Generator,solar,BA0 0,AC,16980460.02832
Generator,solar,BE0 0,AC,100536739.96144
Generator,solar,BG0 0,AC,80939553.62938
Generator,solar,CH0 0,AC,146612241.18648
Generator,solar,CZ0 0,AC,25044671.67099
Generator,solar,DE0 0,AC,25518098.27446
Generator,solar,DE0 1,AC,358550601.12309
Generator,solar,DK0 0,AC,36501.28696
Generator,solar,DK1 0,AC,764816.39069
Generator,solar,EE0 0,AC,7246430.19799
Generator,solar,ES0 0,AC,1105496752.41585
Generator,solar,ES6 0,AC,115311.17337
Generator,solar,FI1 0,AC,65347.26492
Generator,solar,FR0 0,AC,873877670.32299
Generator,solar,FR5 0,AC,14199635.0564
Generator,solar,GB2 0,AC,57767.21107
Generator,solar,GB3 0,AC,13918.6032
Generator,solar,GR0 0,AC,232180629.99432
Generator,solar,HR0 0,AC,4677266.64375
Generator,solar,HU0 0,AC,44759717.66546
Generator,solar,IE3 0,AC,48411.87471
