cost,component,location,carrier,0
capital,Generator,IT4 0,offwind-dc,10867994.20838
capital,Generator,IT4 0,onwind,2081793848.66564
capital,Generator,IT4 0,residential rural solar thermal,220103.29532
capital,Generator,IT4 0,residential urban decentral solar thermal,207471.65419
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,213917.98164
capital,Generator,IT4 0,services urban decentral solar thermal,206691.89874
capital,Generator,IT4 0,solar,1015456332.32112
capital,Generator,IT4 0,solar rooftop,93391657.62872
capital,Generator,IT4 0,solar-hsat,3093145.33017
capital,Generator,IT4 0,urban central solar thermal,203040.9971
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959864209.4457
capital,Generator,LT0 0,offwind-ac,5987495.28532
capital,Generator,LT0 0,offwind-dc,635970739.01476
capital,Generator,LT0 0,onwind,112490473.09336
capital,Generator,LT0 0,residential rural solar thermal,147471.61088
capital,Generator,LT0 0,residential urban decentral solar thermal,151899.87511
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,143863.70976
capital,Generator,LT0 0,services urban decentral solar thermal,141660.55212
capital,Generator,LT0 0,solar,206741434.6053
capital,Generator,LT0 0,solar rooftop,5959527.17019
capital,Generator,LT0 0,solar-hsat,3261335.42257
capital,Generator,LT0 0,urban central solar thermal,178775.91133
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14379737.09629
capital,Generator,LU0 0,residential rural solar thermal,114399.71489
capital,Generator,LU0 0,residential urban decentral solar thermal,119070.36128
capital,Generator,LU0 0,services rural solar thermal,114304.63969
capital,Generator,LU0 0,services urban decentral solar thermal,117330.09622
capital,Generator,LU0 0,solar,174074882.66212
capital,Generator,LU0 0,solar rooftop,36292248.9105
capital,Generator,LU0 0,solar-hsat,1414990.44122
capital,Generator,LU0 0,urban central solar thermal,132598.26751
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,7038529.62022
capital,Generator,LV0 0,offwind-dc,35930671.07408
capital,Generator,LV0 0,onwind,15722943.97426
capital,Generator,LV0 0,residential rural solar thermal,150635.88789
capital,Generator,LV0 0,residential urban decentral solar thermal,154545.91643
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,150399.46515
capital,Generator,LV0 0,services urban decentral solar thermal,146470.05986
capital,Generator,LV0 0,solar,466885830.74688
capital,Generator,LV0 0,solar rooftop,52012863.96322
capital,Generator,LV0 0,solar-hsat,3892358.13394
capital,Generator,LV0 0,urban central solar thermal,186658.85522
capital,Generator,ME0 0,load,0.0
