,Activity,database,Friendly name,Activity long,Unit,Multiplier,Location,Aluminium,Chromium,Cobalt,Copper,Dysprosium,Gallium,Germanium,Graphite,Indium,Iridium,Lithium,Manganese,Neodymium,Nickel,Palladium,Platinum,Praseodymium,Selenium,Silicon,Silver,Tellurium,Vanadium,Zinc
10,"auxiliary heating unit production, electric, 5kW",ecoinvent-3.10-cutoff,,"auxiliary heating unit production, electric, 5kW (RoW)",MW,0.005,RoW,4.20699799269456,0.2254488585452884,0.03078897579482,4.09381882970712,2.97048689349857e-07,0.0012197222657910926,,0.02358552923464,1.4794393071638992e-07,,1.4043951571542543e-07,0.31041102249694,0.001476388754241301,30.396851716476718,4.7352869814044145e-06,2.4366031408655665e-06,0.0004945885795482177,3.665603236527254e-05,0.0083549124157061,0.0016683109587952868,0.0004926335065431414,8.321891285499139e-06,1.8384710201486998
11,"photovoltaic plant construction, 570kWp, multi-Si, on open ground",ecoinvent-3.10-cutoff,PV plant - multi-Si,"photovoltaic plant construction, 570kWp, multi-Si, on open ground (GLO)",MW,0.57,GLO,31875.864486040413,407.4944529976922,6.617899053215085,4402.610151635013,0.0014705842217784212,9.873639811567132,,1203.3375121430436,0.0248895881262225,,0.0011797246926275441,1542.5794787699692,2.2601482313015016,1140.3270394612985,0.006229966586920702,0.0033812283400568425,0.7561113302990874,5.144918041014925,209.73297722550515,22.386690543099082,0.6065297409255953,0.012300218559595791,2722.1099672875266
12,"market for electricity, low voltage",ecoinvent-3.10-cutoff,"British electricity market, low voltage","market for electricity, low voltage (GB)",kWh,1.0,GB,0.0001802960095632,4.127720498228137e-05,6.030624726764627e-07,0.0004441602106749,6.917629809531502e-11,5.4214617240535427e-08,,3.631741309713016e-06,1.5415715239895035e-09,,1.730724158141383e-11,3.563653996551616e-05,5.4887364906059514e-08,5.183560186991228e-05,5.928827658811184e-10,2.9286760253981366e-10,1.833097123818898e-08,9.268636828520956e-07,3.277188308973818e-05,3.037143710780611e-07,6.228225979356079e-08,4.2740299517396016e-10,9.708590770720944e-05
13,"transmission network construction, electricity, medium voltage",ecoinvent-3.10-cutoff,Medium voltage transmission network construction,"transmission network construction, electricity, medium voltage (RoW)",kilometer,1.0,RoW,1938.4221940068471,85.30156458052018,3.1778943080051243,2471.502647568798,4.963152911962418e-05,0.5928706538576277,,3.0624220258203527,0.0030530922831706,,1.345199339915312e-05,22.221010403784067,0.040893139527465,94.49857977555416,0.003125463694457,0.001446672514078,0.0136630398900019,5.1836760629452066,172.07830782909443,0.6017480567233112,0.3483263669045349,0.0008088318517878,182.25632082051752
14,"electricity production, nuclear, boiling water reactor",ecoinvent-3.10-cutoff,,"electricity production, nuclear, boiling water reactor (CH)",kWh,1.0,CH,1.0615213202028315e-05,2.54494832906437e-05,3.62171720732553e-08,1.1518795809445244e-05,4.3069578177939935e-12,3.1948868442130822e-09,,1.58604687519599e-08,6.468617667381612e-11,,1.2449751090755573e-12,4.187921681036633e-06,1.1469484764518816e-08,1.8123084576916165e-05,1.9135382339124985e-11,1.2484841156286228e-11,3.841159708071413e-09,2.4004878809514215e-08,1.920952644947136e-06,5.938761030857365e-09,1.613050684340135e-09,1.8099360139067165e-11,4.031142339874107e-06
15,"battery production, Li-ion, NMC111, rechargeable, prismatic",ecoinvent-3.10-cutoff,NMC111,"battery production, Li-ion, NMC111, rechargeable, prismatic (CN)",kWh,0.143,CN,2.1858428934026093,0.045001222217194,0.09048596937430001,2.7540458616433816,2.4347638139010056e-07,0.00043141295983286764,,0.0022200214039650354,3.547251628587532e-07,,0.07422100601302238,0.7150436976262623,0.0002234976908032067,1.102755363439456,3.914793322457892e-06,2.4575366062814646e-06,7.466250912522017e-05,0.00028268613286,0.700345338646014,0.000822084450516084,0.00013283635906196785,6.823162473733697e-07,0.15583851029025667
16,"market for electricity, medium voltage",ecoinvent-3.10-cutoff,"North India electricity grid, medium voltage","market for electricity, medium voltage (IN-Northern grid)",kWh,1.0,IN-Northern grid,0.0002315316143212,1.2159418285899608e-05,1.1770541430728637e-07,6.890879292848268e-05,4.3224881275927407e-11,7.153818616426437e-08,,3.8604731975424314e-07,2.8663944370319407e-10,,7.105770798355819e-11,3.371065077829762e-05,5.3988807166264384e-08,2.4945710006796377e-05,2.497392775577493e-10,2.6071524555474694e-10,1.8068371426909988e-08,1.426092956130511e-07,6.385932314930324e-06,2.7094554597238417e-08,9.582886199175717e-09,7.978008185382255e-11,1.7721039161491573e-05
17,"market for electricity, low voltage",ecoinvent-3.10-cutoff,"Alberta electricity market, low voltage","market for electricity, low voltage (CA-AB)",kWh,1.0,CA-AB,0.000149141775966,2.2286282957580472e-05,5.834956875742957e-07,0.0004343780469156,3.4697739391947934e-11,4.461266358777101e-08,,3.717877637197872e-07,1.437828123438506e-09,,1.5971291117935783e-11,5.305701425490787e-05,8.639287688745145e-08,4.422760005234935e-05,5.88272610857664e-10,2.992098024126424e-10,2.8929349877491487e-08,9.072417589609944e-07,3.2232744843919675e-05,2.297145777752852e-07,6.096372958743917e-08,3.9814585986830166e-10,9.040461260682085e-05
18,"photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof",ecoinvent-3.10-cutoff,Rooftop PV - a-Si,"photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof (RoW)",MW,0.003,RoW,53419.86446734901,1.788613072138337,14.372580275800331,10118.242655006627,0.0008581435888324487,16.54085260090483,,201.94330864675544,0.0001231412735143,,0.0003005356121765397,2428.648290705181,2.3261140995781333,1644.6479570723584,0.014210495287009082,0.0072111303725155744,0.7788408900729666,0.0632858764659129,2.3685550846191203,4.998213581867566,1.4175358151388666,0.011418950541402809,2531.0854944802104
19,"gas power plant construction, combined cycle, 400MW electrical",ecoinvent-3.10-cutoff,,"gas power plant construction, combined cycle, 400MW electrical (RER)",MW,400.0,RER,882.5117543619104,386733.86497451534,2.583151732053365,977.9070983996786,9.797550804580449e-05,0.2671019953676275,,1.6373389334945068,0.5680967950759599,,1.6044061877093e-05,307.3461955728633,0.459173797551033,799.9853408897059,0.002310217065172537,0.001198921619447055,0.153835832748474,796.0238867607254,53720.972237575435,0.2423194673060673,0.1337256152807555,0.00038074654607831175,85.48253659479902
20,"heat pump production, 30kW",ecoinvent-3.10-cutoff,Heat pump,"heat pump production, 30kW (RER)",MW,0.03,RER,75.72791061315759,1.7231417467238817,2.4137652321694802,1840.3376467676917,3.615661288345519e-05,0.016782922520783335,,0.16064615745645336,7.111800751839661e-05,,5.09107200421193e-05,144.58631113129357,0.2821814679267267,136.6833402985621,0.002350974758084483,0.0010888335395824265,0.09453830221653,0.1158009334204755,3.914821325962561,0.45181695943278666,0.25938168158280334,0.0006297449187457035,141.7688724670606
21,"wind turbine construction, 4.5MW, onshore",ecoinvent-3.10-cutoff,"Wind, onshore (Enercon E112)","wind turbine construction, 4.5MW, onshore (GLO)",MW,4.5,GLO,860.6910547968267,2810.8758366147526,12.461090190673811,8731.090115435773,0.00047964874891015557,0.2309153212037196,,2.394523755199161,0.0587201116348156,,0.0006017958975030889,2279.3613332417144,3.36501982230033,1671.8585628740009,0.011782768415937624,0.0057745004463973775,1.1273859443528962,82.26969051005312,3151.529337357545,2.3248615547448432,1.228501937682095,0.0034982587789898667,784.7613744322343
22,"nuclear power plant construction, pressure water reactor, 1000MW",ecoinvent-3.10-cutoff,Pressure water reactor - FR,"nuclear power plant construction, pressure water reactor, 1000MW (FR)",MW,1000.0,FR,698.6894540805827,4579483.451514437,4.655455851910494,1405.9518189808496,0.00018220565909970128,0.2040438970632727,,0.8831836526723997,2.483772547692656,,6.73009432697603e-05,602.1363517697912,0.8657353635384181,3369.017275730342,0.0020005987840136605,0.0011138132329335307,0.290040421444645,2824.68186067441,252646.19397625863,0.35979443745952466,0.18980954014926887,0.0006731235936780344,150.50194584753115
23,"electricity production, natural gas, combined cycle power plant",ecoinvent-3.10-cutoff,,"electricity production, natural gas, combined cycle power plant (CH)",KWh,1.0,CH,1.374231813024377e-05,7.230109191977648e-06,4.388711756493446e-08,1.309916085342335e-05,9.089333391161519e-11,4.146766670769415e-09,,5.055234203010328e-08,6.630834163972156e-11,,5.477631351191726e-12,4.3835586277737285e-05,7.750272939173648e-08,2.2589187236215495e-05,4.523956846036319e-11,3.682037207991499e-11,2.588554973648116e-08,2.6662469028463733e-08,2.5495712063717992e-06,7.493515104139463e-09,1.79163219903359e-09,1.8497944042959244e-11,4.133715879836288e-06
24,"wind turbine network connection construction, 4.5MW, onshore",ecoinvent-3.10-cutoff,,"wind turbine network connection construction, 4.5MW, onshore (GLO)",,,GLO,,1403.6079791338952,,,,,,,0.0292033614578041,,,,,,,,,34.663624430160816,1183.7966548785475,,,,
25,"transmission network construction, electricity, high voltage direct current aerial line",ecoinvent-3.10-cutoff,HVDC transmission network construction,"transmission network construction, electricity, high voltage direct current aerial line (RER)",kilometer,1.0,RER,6821.291054703062,12.964258966909425,0.1547550389900909,76.06328361200964,8.280443964079091e-05,2.1165886553483633,,11.008541688735528,0.006745652357079,,3.103977172887797e-05,241.80878077518835,0.6216667869191562,68.11409637959625,0.0001980685960179,0.0001846717140743,0.2082800354181959,0.1336408481864707,8.38085338521416,0.2351909148796527,0.0089802353508829,0.0019144550900603,421.523455963797
26,"nuclear power plant construction, pressure water reactor, 1000MW",ecoinvent-3.10-cutoff,Pressure water reactor - CH,"nuclear power plant construction, pressure water reactor, 1000MW (CH)",MW,1000.0,CH,692.8389343822225,4573120.511038687,4.640407467123273,1399.7982348266826,0.0001453458022494768,0.20230327493504366,,0.8723021783685813,1.9844508700940895,,5.01772160106721e-05,597.8390144037124,0.8535080628781134,3363.420463162965,0.002000647665217169,0.0011236933012560809,0.2859655763109126,2813.5983223771236,251781.13479664992,0.34346170241930957,0.1890647620073704,0.0005314209505576374,119.41567034639064
27,"electricity production, natural gas, conventional power plant",ecoinvent-3.10-cutoff,,"electricity production, natural gas, conventional power plant (DE)",KWh,1.0,DE,1.4436144533583292e-05,2.0143975304437333e-06,4.737250972419365e-08,1.305436571405592e-05,4.344975202716057e-11,4.35151759163376e-09,,6.708578733739055e-08,8.924456289189973e-11,,8.677287022623553e-12,6.695412890893837e-05,1.099083015643823e-07,2.8087412372301413e-05,4.9602633358876726e-11,4.4241093365675525e-11,3.6798906422052345e-08,2.6690538808049333e-08,2.8865079364831156e-06,9.265086696168672e-09,1.7935183954103422e-09,2.4993660000074125e-11,5.588971850166975e-06
28,"wind power plant construction, 800kW, moving parts",ecoinvent-3.10-cutoff,"Wind power plant, moving parts (Nordex N50/800 plant)","wind power plant construction, 800kW, moving parts (GLO)",MW,0.8,GLO,629.4268167203395,3190.8602154441332,4.450019606304687,1679.8437199814773,6.46114629222725e-05,0.18119898222162623,,0.6051115073997634,0.0017553631721698,,5.119591213152861e-05,125.8191438177822,0.297352095456752,2775.491426532156,0.0021287337166185,0.001020714871733875,0.09960634901107887,2.7367096418244135,193.36393382072768,0.4103929417682382,0.2298726123965754,0.0005845747783052499,131.88767732114084
29,"nuclear power plant construction, boiling water reactor 1000MW",ecoinvent-3.10-cutoff,Boiling water reactor - DE,"nuclear power plant construction, boiling water reactor 1000MW (DE)",MW,1000.0,DE,684.1476070268641,4312554.923333648,4.5585456702200755,1416.3876350880728,0.0001926149190810487,0.19977585012237464,,0.9406406937454908,2.642090153754817,,0.0001505425978084014,695.741573742166,1.1099305415548255,3230.4368810913634,0.002184562666322144,0.0013501313168148312,0.371873803572065,2851.6524772236667,247581.63888066637,0.3676650349433438,0.19162187886467688,0.0007177059988802215,160.27074552328685
30,"electricity production, nuclear, pressure water reactor",ecoinvent-3.10-cutoff,,"electricity production, nuclear, pressure water reactor (CH)",kWh,1.0,CH,1.0063152278300745e-05,2.67612564764662e-05,3.6204875999363494e-08,1.1253779424527278e-05,5.522249599783213e-12,3.023646513534964e-09,,1.468765346897478e-08,6.154253255855132e-11,,9.787976511497926e-13,3.8635229516694655e-06,1.0860413689411564e-08,1.893833944190904e-05,1.8491766792367702e-11,1.1960974841477604e-11,3.635660000587638e-09,2.3385735750623316e-08,1.925457037141146e-06,5.696551254797698e-09,1.571446261254111e-09,1.7213721065830556e-11,3.83408893368846e-06
31,"hydropower plant construction, reservoir, non-alpine regions",ecoinvent-3.10-cutoff,Hydro run-of-river,"hydropower plant construction, reservoir, non-alpine regions (RER)",MW,175.0,RER,57725.951121168146,40315901.828978114,231.8213947199138,21279.599866977,0.0301359273697598,17.289984967791828,,108.4154796298365,15.563756776384958,,0.009098768909229445,106394.91151274832,103.74722237595492,224969.5491600461,0.08817281599291137,0.07740136479960205,34.754495658389,6502.005653161146,2171603.7096313885,9.62993498815511,2.4966507068919137,0.024696803766977707,5510.111350105643
32,"wind turbine construction, 750kW, onshore",ecoinvent-3.10-cutoff,"Wind, onshore","wind turbine construction, 750kW, onshore (RoW)",MW,0.75,RoW,1756.8708192820823,4311.36886016242,9.337466384645262,3763.214658674616,0.0005396376251285334,0.5173313947214554,,3.110260071747487,0.0148744015014066,,0.0004669862950368,2016.8770413109298,2.001857457244217,5243.635854626681,0.005846079530656666,0.003308133830572,0.6704853508253455,5.751427293810728,377.6997848360519,1.9427498108719596,0.5153032321671449,0.005544237170834801,1226.8070454957192
33,"wind power plant construction, 2MW, offshore, fixed parts",ecoinvent-3.10-cutoff,"Wind, offshore, fixed parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, fixed parts (GLO)",MW,2.0,GLO,288.2870026335791,182.5691247194831,3.4667939112912034,1876.13468010341,0.000216987376066,0.0789015217353762,,1.092798448028455,0.0373653840894521,,0.0001610325245981,1774.628411868228,1.9312243939057951,1156.6169866141963,0.0028661480272407,0.001479170511311,0.6470671563409545,7.711772501227346,370.48209649841056,2.816876207693771,0.25910315980349574,0.0052611180470359,1201.4897379837175
34,"wind power plant construction, 2MW, offshore, moving parts",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Wind, offshore, moving parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, moving parts (GLO)",MW,2.0,GLO,1595.0976697465921,12505.114313023185,5.126438767349582,865.6119154825356,1.2580862196384703,0.03594502714573445,0.0020563904080049,5.095135245603998,0.0903027508557174,1.820075064075302e-07,0.0872547257371247,1997.9635241873675,9.596087708003065,4319.421793417091,0.00115222245256915,0.00092102784632675,4.023903009458554,0.961000402420643,1703.3564668605236,0.1669927890938911,-0.00035169752512555,50.89930135382416,4583.015892244324
35,"market for battery capacity, Li-ion, NMC811",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Market for NMC811,"market for battery capacity, Li-ion, NMC811 (GLO)",MWh,0.001,GLO,1039.9231682830364,0.0885491312720241,82.4240549653242,990.6704572824858,0.0006933477507459496,0.007910834323149912,2.289135140941017e-07,2.8720583169715,1.5208733330938824e-06,1.5135975708985048e-11,41.737164631883,130.45562633309171,0.13953948278130002,316.4441018862486,0.005130574435675873,0.00032519265239264216,0.043177038305142905,0.0002172998790658,1.462444393556869,0.44299163730339997,-0.0007502270765718404,0.09314333412041552,91.7096027758925
36,"market for electricity, low voltage",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"North India electricity grid, low voltage","market for electricity, low voltage (IN-Northern grid)",kWh,1.0,IN-Northern grid,0.0002880560524939,2.730181333447754e-05,1.0762843294176436e-06,0.0004886464468502,5.306583274154336e-09,2.414962278965957e-07,7.799628505166269e-10,5.805422673995623e-06,2.9848831764357878e-09,1.0670543792561791e-14,3.324455429245011e-07,2.8553207659219765e-05,6.49781969674087e-08,3.8689617783231325e-05,7.47541553559485e-10,4.2143699010672416e-10,1.8504792722164663e-08,2.0276338630325725e-07,0.0004669043722962,3.329865776405392e-07,6.477435104403134e-09,1.7818888990107108e-06,7.305002769929644e-05
37,"market for battery capacity, Li-ion, NMC811, stationary",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Market for NMC811, stationary","market for battery capacity, Li-ion, NMC811, stationary (GLO)",MWh,0.001,GLO,1039.9231682830364,0.0885491312720241,82.4240549653242,990.6704572824858,0.0006933477507459496,0.007910834323149912,2.289135140941017e-07,2.8720583169715,1.5208733330938824e-06,1.5135975708985048e-11,41.737164631883,130.45562633309171,0.13953948278130002,316.4441018862486,0.005130574435675873,0.00032519265239264216,0.043177038305142905,0.0002172998790658,1.462444393556869,0.44299163730339997,-0.0007502270765718404,0.09314333412041552,91.7096027758925
38,"market for battery capacity, Li-ion, NMC622",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Market for NMC622,"market for battery capacity, Li-ion, NMC622 (GLO)",MWh,0.001,GLO,1257.64181516056,0.1002289248099964,197.0210026423973,1265.3785673507161,0.0008876698889327669,0.01024206089266235,2.776456921204031e-07,1.8867136231194999,1.957479036968498e-06,1.9746549556863263e-11,105.6751152486158,300.7283829416729,0.1845002097198,344.8157573327008,0.0064076037054284765,0.0004056800182795086,0.05746650060102602,0.0002742172719074,1.6155246393353944,0.5526958803031,-0.0010981755110235595,0.1195738790711,120.4550399532374
39,"battery production, Li-ion, LFP, rechargeable, prismatic",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,LFP,"battery production, Li-ion, LFP, rechargeable, prismatic (CN)",kWh,0.116,CN,1.7951729906353497,0.0051848306014194,0.001392146744425862,0.9112053051037594,8.079582072002369e-07,1.1534066145367693e-05,2.8232621216916413e-08,0.0030596917756870686,2.855822685560985e-07,2.917261798381084e-12,0.08560337936804913,0.017548789784531033,0.0003465781841220458,0.055183944030707754,9.479001622004369e-06,4.7525217133324596e-07,0.00011251845915148945,4.6271168208929375e-05,0.0628603784024933,0.0007953796962032399,-1.8080359687227981e-06,0.00013993685399100292,0.15360030773260258
40,"market for electricity, medium voltage",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Alberta electricity market, medium voltage","market for electricity, medium voltage (CA-AB)",kWh,1.0,CA-AB,0.0001410064662405,2.4435812962228476e-05,4.910971134318458e-07,6.206568057290634e-05,1.06452617978682e-08,1.1467974357984113e-07,3.002803824833916e-10,2.965962171292956e-06,1.0020699559185398e-09,3.776521445756467e-15,3.76884108013577e-07,3.827913611832624e-05,8.707097246451123e-08,3.258212057180915e-05,1.4365617579837515e-10,6.430673618095753e-11,3.5074467199360745e-08,2.6642674014762538e-08,0.0001467400497102,1.4491615037814646e-07,6.425217691032802e-09,2.2363295657308015e-06,5.526039874587988e-05
41,"market for electricity, low voltage",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Swiss electricity market, low voltage","market for electricity, low voltage (CH)",kWh,1.0,CH,0.0001946106411603,2.665611811056293e-05,6.814097502074061e-07,0.0004300696121175,4.768863288801335e-09,1.3062466196689722e-07,5.08467502330162e-10,3.104539173366621e-06,2.578896338440019e-09,7.855611166913964e-15,4.6469358897917015e-08,3.0708349135341966e-05,4.942592215407996e-08,3.75472827175446e-05,6.343707586757474e-10,3.0270478339086675e-10,1.7049612777882672e-08,1.7916966645196025e-07,0.0003388483052092,1.766727723307598e-07,8.419698928680255e-09,4.01372646950589e-07,6.95222812698477e-05
42,"gas turbine construction, 10MW electrical",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,,"gas turbine construction, 10MW electrical (RER)",MW,10.0,RER,27.59747741086386,677.8005872393178,0.6448499619467423,411.2665742170335,0.00017280515433501,0.00237507035622755,0.0007479735654899,0.07652338324662535,0.0070362039449699,8.10940863774199e-08,0.00424156228859797,53.226305065369765,0.0061601825695129205,75.34917133677489,0.00058700683515603,0.00028477005386583004,0.0009142025032238,1.7060625144710149,1867.9038386358377,0.01237180459955015,-0.0009917343964141799,0.02075462522448188,37.74480354747125
43,"fuel cell production, polymer electrolyte membrane, 2kW electrical, future",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Fuel Cell,"fuel cell production, polymer electrolyte membrane, 2kW electrical, future (RoW)",kW,1.0,RoW,14.573313359427692,10.397442651713684,0.0310367998880862,5.330106132914719,8.653633563932951e-05,0.000390683434761,7.839348771898836e-05,9.503749419148884,4.311812416168958e-05,9.655626033509655e-10,0.0021171730634194,1.618698472960997,0.0045826849542984,8.012591495489362,0.0001204869670384,0.0026233536106774,0.0002404609478819,0.0020765377473727,4.717976822558836,0.00545197757982,1.0952433093454916e-05,0.0036430985854464,0.9052219922461796
44,"market for battery capacity, Li-ion, NCA",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Market for NCA,"market for battery capacity, Li-ion, NCA (GLO)",MWh,0.001,GLO,1061.212045337864,0.08978923343237,115.0351810355766,1047.8861027290484,0.0007139540823869105,0.008091433414318125,2.3626224719410946e-07,2.9609394704111,1.5837589750580223e-06,1.5808625196819833e-11,41.470102802270205,45.272465514641205,0.1280663680311,318.6358265402408,0.005383596415297406,0.0003393576790484075,0.03921114673817896,0.0002271020175849,1.4798752536226434,0.4642840367113,-0.0007997318024825287,0.09525463693589029,95.6971238212698
45,"furnace production, wood chips, average storage area, 50kW",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,,"furnace production, wood chips, average storage area, 50kW (RoW)",MW,0.05,RoW,379.06703695807136,1.328728457066061,1.5464648167034318,190.99612119982,0.00531504099474,0.017268730817564,0.0002611317015248,0.6037688368189479,0.0002446758088509,5.760051626863684e-09,0.066665436759936,218.2294287084765,0.290960433002518,186.8375128539376,0.00029981995080831863,0.002297223287314,0.010823729404633999,0.0036890749106018,12.907673716441368,0.652299257065458,0.0002395990124162706,0.124860241248054,186.79193691600895
46,"market for battery capacity, Li-ion, NMC532, stationary",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Market for NMC532, stationary","market for battery capacity, Li-ion, NMC532, stationary (GLO)",MWh,0.001,GLO,1155.8107658131248,0.0842374554346684,259.8467462622548,1196.827908967624,0.0008976805327954358,0.010067332454311448,2.8418397233828146e-07,1.7920277544429999,1.8964999125162976e-06,2.033967742411468e-11,99.72483199470649,278.043575740012,0.17850539650199998,274.0678228913921,0.006051268203324535,0.0003931934549600848,0.05531771187294226,0.0002597729107554,1.3202069394116778,0.5247030814815,-0.001013915522073013,0.1172034434142,117.7983092294038
47,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Pressure water reactor - DE,"nuclear power plant construction, pressure water reactor, 1000MW (DE)",MW,1000.0,DE,361.14979631735144,525798.0048416896,2.852558780646336,1311.019386278533,0.00436152361193021,0.06590395807897419,1.546901033241276,1.86132325550312,5806.284903911593,0.0001108555293903,0.061129880644710755,1158.4905804212174,0.14443124398124188,961.3517463072972,0.001873532965462601,0.001575240711502686,0.02544561149778701,643.3799910548469,790203.7811334294,8.635900985345133,-0.0020497164960384807,1.0115745855951763,421.4281882562766
48,"battery production, Li-ion, NMC811, rechargeable, prismatic",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,NMC811,"battery production, Li-ion, NMC811, rechargeable, prismatic (CN)",kWh,0.149,CN,1.678252326282884,0.020944924249226,0.1335043337854557,1.5977805222114383,1.0395529709876885e-06,1.3501647557088036e-05,4.188181569338892e-08,0.004664500279408725,3.5006725003073585e-07,3.211359577723552e-12,0.06762311163039464,0.21056002128161141,0.00021482642605344629,0.5104881649722671,8.300080890798984e-06,4.799290466444381e-07,6.779705392710284e-05,5.203400313930692e-05,0.3509356459052638,0.0007078757253174497,-1.6396453125847333e-06,0.00017281211414793508,0.1418543233998282
49,"auxiliary heating unit production, electric, 5kW",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,,"auxiliary heating unit production, electric, 5kW (RoW)",MW,0.005,RoW,4.3907434958325195,0.2255253214993677,0.03234202102288,4.0278130270627,1.1770523360919299e-05,0.0001715327939826478,2.3055900987749832e-08,0.027075742195639997,1.5146929752930913e-07,2.162769503146531e-12,0.00044575766590218715,0.27410361558362,0.00032768157953109637,30.399264530563702,5.1069644173010435e-06,4.058942803362045e-06,3.977986632341622e-05,7.180120838303184e-06,0.0230825342263295,0.0007343314402834709,6.607364536762772e-06,0.002235795902446671,2.6058906988627397
50,"wind turbine construction, 4.5MW, onshore, direct drive",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Wind, onshore (Enercon E112), DD","wind turbine construction, 4.5MW, onshore, direct drive (GLO)",MW,4.5,GLO,1335.9320179693095,3948.864605739946,14.78214724085796,8520.642630152694,9.258779548867599,0.06972810518637532,0.028457100245387,5.167465411959006,0.2442192083467524,1.4658318286101242e-06,0.18295554746246157,2802.130976543335,97.42454794306269,1734.6021023347403,0.012791066672028622,0.007054792379408533,35.03889286382819,16.654286557606877,21770.90531967789,0.905103478776855,-0.01902529330851171,51.1568458259919,1418.9345446873738
51,"photovoltaic plant construction, 570kWp, multi-Si, on open ground",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,PV plant - multi-Si,"photovoltaic plant construction, 570kWp, multi-Si, on open ground (GLO)",MW,0.57,GLO,19322.639503039143,261.2616925882389,6.586906813341275,3566.6241165743977,0.0101178498007793,18.295338644577487,0.0011554589749734,655.4777792021786,0.0131439397161215,1.1822262244739377e-07,0.37175066154564895,766.5491597180976,0.4810227951852392,695.9952516215776,0.0052357616451080705,0.0029998891787771935,0.13415509708337403,0.8476003751403601,15266.90015472511,36.6626166730126,0.004701319603106843,2.0001297397022504,1881.5351130841198
52,"photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Rooftop PV - CdTe,"photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof (RER)",MW,0.003,RER,13121.560430203617,0.700897142861493,8.554824842510566,5967.739035700205,0.005633923046404824,0.10720292508953333,3.2346416287192777e-06,29.234735018805,4.333591100482869e-05,3.977238102978458e-10,0.22555696894813335,254.348645098417,0.15192565336096667,382.65830714342843,0.015088278233833052,0.0036610711696147035,0.0373233054336,0.0074321070904853,59.66829592557812,1.7269421254123998,56.61273392692913,1.204539143788,899.5005942362665
53,"market for electricity, low voltage",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"British electricity market, low voltage","market for electricity, low voltage (GB)",kWh,1.0,GB,0.0001946106411656,2.665611811019774e-05,6.814097502145766e-07,0.0004300696121235,4.768863288806206e-09,1.306246619627072e-07,5.084675021549863e-10,3.1045391733795167e-06,2.578896338468352e-09,7.855611166960461e-15,4.6469358897777115e-08,3.070834913517334e-05,4.942592215422009e-08,3.754728271718769e-05,6.343707587260242e-10,3.0270478338761247e-10,1.704961246312718e-08,1.791696664544368e-07,0.0003388483052273,1.766727723312013e-07,8.419698939144816e-09,4.013726469515313e-07,6.952228127057549e-05
54,"wind turbine construction, 750kW, onshore, direct drive",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,"Wind, onshore, DD","wind turbine construction, 750kW, onshore, direct drive (RoW)",MW,0.75,RoW,1825.731945324832,845.2688756748197,8.094254632959583,3550.235307215967,12.340941752250899,0.06386668732206907,0.0037980793468797,6.819629595243644,0.051046238676306,1.6622893542282278e-07,0.16451307106503119,2873.4652007221193,129.73070153992754,2013.822861003935,0.008045021932175734,0.004208044031930934,46.71725240402546,1.272611110713674,2327.964737659691,0.8777090504192947,-0.005044842883452133,67.9435522593606,2278.503192280865
55,"transmission network construction, electricity, medium voltage",ei_cutoff_3.10_image_SSP5-H_2050 2025-10-08,Medium voltage transmission network construction,"transmission network construction, electricity, medium voltage (RoW)",kilometer,1.0,RoW,1958.227062190291,82.7818756987442,3.5376966145374915,2409.962195606616,0.0006039557556414,0.0069152816625331,0.0002821717565101,3.204751322351364,0.0040201879979777,2.7995000062301947e-08,0.0180981013933418,19.571365294743533,0.0288698376200906,93.68087191748457,0.0034278181515865,0.0013135328299184,0.0052433506554701,0.9990631030445228,1141.0386472574623,0.0467133255800604,-0.0062571658277042,0.0855971247985794,218.5257556630131
